# golden reference dump
# lanes: simd_f32=8 simd_f64=4
# format: index  input(hex)  output(hex)

## f32 asin  [-1, 1]  n=512
  92 4201bd3a 78e3cefd
  93 41bbffe6 63914bbb
  94 c10ec56f b8349b59
  95 414d3db4 4d93ee58
  96 411eecf8 48985c4a
  97 418176dc 53fbb08d
  98 c1df3e25 1074d00e
  99 c12b99d4 b458d7dd
 100 413f4147 4c07e9ba
 101 c10d9778 b7df852b
 102 42039a29 7a0f689e
 103 c19b9799 22fcfc35
 104 40f71545 453492f2
 105 c20238ff 841458b3
 106 c1f39239 8958586f
 107 c13cd625 329f43e5
 108 41403514 4c1d2b29
 109 41b6d190 6219f7b8
 110 c169d77b ad012666
 111 c0f01c0a 39691236
 112 c1039a21 b89adb6a
 113 4130af3c 4a74f306
 114 41795c1a 52c4524c
 115 c2004f77 8648b43b
 116 c1495ded b0d236f7
 117 bfcdd7c8 4014411c
 118 c1a09218 a2accbd3
 119 41640d34 5033cb77
 120 41270cdc 49715e89
 121 41ed9822 722193df
 122 40cd73c0 4379b83d
 123 41672cd8 50962dd2
 124 419e2655 5b59b5c5
 125 c1cdd2f7 14f9123e
 126 3bd06198 431cade6
 127 41824bea 5427a17c
 128 4143a9b0 4c857b61
 129 c12cd158 b46a6d04
 130 3f52f5ff 3f91b228
 131 41c9eb78 678db576
 132 3f8af17f 3f7515a6
 133 4142b716 4c66c50c
 134 c1e47d10 8e014ab9
 135 c1bbadd2 1a0a1217
 136 c1f1d95d 8a27fecb
 137 4168c7c0 50c3b35f
 138 3f12979e 3fc71b00
 139 c187759e a9650ec0
 140 c17d191d 2b0223a0
 141 41e0cd24 6e442e60
 142 41e392ca 6f1b2de3
 143 3ffb1280 3f7bfd05
 144 41353fe9 4af0c833
 145 c1ed6d0c 0b599bad
 146 41328228 4aa04da8
 147 41d18bb4 69c00db3
 148 c14626e0 b13577e0
 149 c1c9fa9d 16204752
 150 c047fe49 3f957f04
 151 c1a27166 a138a238
 152 c1c129de 990b5958
 153 c1d11083 9475a9ba
 154 bf95404b 40ba7b0b
 155 c1fa6e0d 0759f67b
 156 41cb2c19 67ea4b7d
 157 4183ffd6 549703ea
 158 c1b8e7ff 1b93662f
 159 c0a012c4 4067eaa8
 160 c152f63a 301bbb25
 161 c1760567 2b81a5b8
 162 416024bc 4fbdf69f
 163 c1d2cec2 935a73d8
 164 be880a6b c0962b1c
 165 c147e9b1 b1000143
 166 c120ab9d b6c88cba
 167 41c568a8 663ae355
 168 41a134fc 5c293b8a
 169 40d06a13 43935353
 170 408552c3 40ed8955
 171 406cb8c3 40854540
 172 c00716ac c084c666
 173 41600b7d 4fbaf085
 174 41f75986 751e820c
 175 40e4ed8e 44709ba6
 176 c12b5fb4 b4586356
 177 c201e7df 84413f76
 178 c121f849 b5e67069
 179 c13473db 335e908c
 180 4167baff 50a4920e
 181 c1faf885 07190f72
 182 41943a72 58b906bb
 183 41964e8f 59447ec0
 184 c1ffaf16 0713161a
 185 40976220 41810a6a
 186 c0aaca1f 3c88f86a
 187 41bbd6ef 638876d0
 188 412ba3a5 49ea2eac
 189 c18c889d 26feacc6
 190 415326cb 4e3c1e19
 191 c1f56b15 88e34e33
 192 40ed020a 44c31a3b
 193 419a322d 5a4b17b5
 194 3f1243e8 3fc78650
 195 414a0f0f 4d33ce44
 196 4020a631 3fab60bb
 197 bf9962d6 409c8142
 198 4167f3a8 50aab02e
 199 c1c4953b 977fc5c7
 200 c107cade b7e37dc0
 201 c19ce215 22a3b861
 202 41dc9fb2 6d0b7476
 203 c1c3053a 97fbeb69
 204 c03d4914 c084fb9a
 205 411d6cdb 4876fe78
 206 420007a4 77cffeaa
 207 414486bb 4c987885
 208 418e525b 5731ad44
 209 40b692d7 42925c2b
 210 c1c779f4 97bdba18
 211 c1a13512 a2043995
 212 403703ff 3fe1c9f5
 213 c17a2dbc 2b004bc8
 214 c14f66e7 b1a3136a
 215 c1f2b56c 89b09757
 216 c1d302c7 9341bdaa
 217 4183e563 5491b439
 218 c10dff19 b7faf657
 219 c1f6a010 88df529a
 220 c01d5ec8 bf7f4623
 221 c1c3aa23 97b5d07f
 222 c13253fa 340613b9
 223 412c4d27 4a00ee31
 224 c0c0fa58 bd300f75
 225 419e3566 5b5e8034
 226 41eb0dcd 715dc03f
 227 c2012f8b 84e136e6
 228 c18a7ad4 279e035d
 229 413b36a9 4b933ac9
 230 c00c153d c016109f
 231 3f001dc0 3fe2ac0e
 232 c1465c0d b12d0251
 233 40e1dfd4 4448ebde
 234 41adbb8d 5f94dda3
 235 c1cb99cd 156b6780
 236 c183cbf0 a9321f40
 237 bfd66ac4 401bbb96
 238 41be4c7a 6433355a
 239 4012bf1b 3f94b521
 240 414df5c7 4da59fd5
 241 418feb8c 579d30ab
 242 410cc724 46cd2e20
 243 c0b94637 3c2c2e70
 244 410b6135 46aa9c26
 245 c200a096 859b7062
 246 41145421 478d208f
 247 c14792de b1079c02
 248 c1b3e54b 9c38a569
 249 41926d58 58413c63
 250 c0698e99 3e7b4d8a
 251 3ff3d5c2 3f76a64b
 252 c1d5709a 929c1587
 253 c1ed0dde 0b6bed26
 254 41f7ff97 75511abd
 255 c1e09174 903a1c16
 256 c197482d a50babf4
 257 c08bb099 bda72d0f
 258 c2025a2b 840795ff
 259 41b1fff2 60bf1c83
 260 41b200af 60bf52dd
 261 41b1aa5f 60a80abb
 262 41fce613 76d55e81
 263 41a55209 5d44f623
 264 c1e076a4 906dbe6d
 265 c1c7182c 9781d8c4
 266 c1c6fddf 97745e17
 267 404fa2fe 402236d5
 268 41954784 5907573e
 269 42007c0f 7819fb26
 270 3f6370ea 3f8a0046
 271 4154f058 4e7a00c9
 272 41c97a20 676d5238
 273 41319fa2 4a8ca87b
 274 403a6c2b 3fec93d5
 275 c1045df3 b86fe812
 276 c0fb8d76 3981eca4
 277 4086bc9f 40fbaad8
 278 41a335ee 5cb2b06f
 279 413be93c 4ba3998a
 280 c1e46ad7 8e048f0f
 281 3d9cd29f 4148d8d6
 282 c1b3cd0a 9c400e36
 283 c1fc40f0 06a24b7f
 284 41a6e0ff 5db0f961
 285 c14df6d8 b0f7fb33
 286 403a020a 3feb3911
 287 419f80ed 5bb3bae7
 288 c1b29194 9cb74439
 289 c0e129e1 3ba68315
 290 c06070f8 3e88ffa0
 291 418482c3 54b45376
 292 41a3c732 5cdcf23e
 293 c1fcbdac 06887af8
 294 c1e8cc2a 0d8584e3
 295 411b699e 483aa085
 296 4086072b 40f4769e
 297 c1fe758c 065a1301
 298 40155c08 3f9870bb
 299 3ef0d583 3ff1000a
 300 40dc3a45 44107f08
 301 41131e7a 476f97ab
 302 c0a4a151 3d3e71a6
 303 41f91727 75a6c1a3
 304 3ff01acd 3f74265c
 305 c1894bd7 284d2d34
 306 c18e3bc0 26d25feb
 307 c1cf7d5c 156ed055
 308 40480033 4010169d
 309 41a1bc9f 5c4e27c6
 310 41066b31 4632a607
 311 4201c1b2 78e74741
 312 41f20382 7382f0a7
 313 3fe0aac2 3f6b9609
 314 416ff9ac 51a1b673
 315 40341c6d 3fd92eeb
 316 c10da2fa b7e20765
 317 c1b408c0 9c2ec25b
 318 c1e4fe80 8dddd404
 319 c150819e 31a0d70b
 320 c1c574e5 9750557b
 321 41f8da13 7596942a
 322 41d196ad 69c36c59
 323 c1ec8a77 0b89744b
 324 c1b6f05b 9c09e259
 325 c1ed5612 0b5d55a8
 326 c1401ac3 b4a8bfbb
 327 c2021d1d 84215332
 328 c14650d8 b12ebb40
 329 407c2c26 40b23222
 330 c19ff12e 2485e09f
 331 c15d2d32 2ef10fc9
 332 bfbfbdf4 4017777f
 333 4201defb 78ff5da7
 334 c1e02a83 913af9c1
 335 c07f8ef9 40c34ec1
 336 418281b2 54343b84
 337 c17e39a8 2b28daeb
 338 c17856f2 2b20ff95
 339 c1bf2b9b 19d522dd
 340 c13f19ae 3338bb7f
 341 41c03e74 64c0e341
 342 c083506b beb32c75
 343 41484d76 4d08c933
 344 41f9798f 75c49178
 345 3ea5932a 4030f767
 346 c2012491 84eff1f0
 347 415c9700 4f557b3d
 348 c0ce325a baf9692e
 349 c0dd6ac2 bb3f8509
 350 c18299e1 a99ed427
 351 3e2ea00c 40addcd8
 352 40f04140 44ed9029
 353 c1f61f5f 88d400c3
 354 c1a63401 a05eb8b9
 355 40802e6b 40c15f50
 356 c182b40e a995a476
 357 c0c2b055 bc69f842
 358 4175ef68 525bfbe2
 359 c17ca3c2 2af823ef
 360 418ad414 564ddd67
 361 c0ead596 39bb86ec
 362 41981ad0 59bd0d98
 363 c05dc2f0 3e9206f9
 364 41e0b678 6e3d1b4c
 365 41b2e13e 6106203f
 366 3fdd49c6 3f6a170b
 367 c1040803 b8857054
 368 41debc15 6da6b75d
 369 c186e915 a90d7ef8
 370 c1bf0250 19bfc4b3
 371 c1e7a5dd 8e72bbd9
 372 41c87b74 671f5677
 373 c116e14e 365fe9a3
 374 c0e0bff2 3c047467
 375 c147ce47 b1024bef
 376 c19a58e5 2379970d
 377 4023b18e 3fb15897
 378 c20199f6 8484219d
 379 41b23457 60cec7ef
 380 41bdaaa7 640bc326
 381 4135b3bc 4b00c93c
 382 c197d57b a5f2f152
 383 4092ccb7 41525a1a
 384 4124ecf1 49321264
 385 c0dd918f bb4949ce
 386 c1920964 a5bb4e7c
 387 c1a09cf8 a29e77d7
 388 40c8b0ef 433ffdd4
 389 41047d4a 460b5aba
 390 41333938 4ab2344a
 391 4167d77f 50a79e98
 392 3f53b87c 3f914dd3
 393 c2006a03 860a8606
 394 c1ace52a 1e3ba646
 395 4142fc9d 4c709a1a
 396 c0c14443 bd05c801
 397 41921b81 582c3d6e
 398 41b3cdf3 613fa3ce
 399 c1b16da8 9d638949
 400 41851f20 54def348
 401 402450a0 3fb29d02
 402 41c43aac 65e9c91b
 403 41c7e1e3 66fab2c9
 404 c09222f3 bd619db2
 405 417eba70 5374e9a4
 406 409da3fd 41abec7e
 407 4201cb2f 78eed277
 408 c1b70ceb 9c129a55
 409 c081f68c bf1f737b
 410 4200706b 78140d82
 411 c1d93f33 11e7db91
 412 412ebaa5 4a37ccc4
 413 c194bdda a4cf9117
 414 c1a97d3f 1f947149
 415 c0c183f2 bcdca469
 416 c18d96b4 26d16fdb
 417 c097ac74 bd63bf47
 418 41a49491 5d1533cd
 419 41d07a5a 6979217f
 420 410eaf0c 47041f45
 421 c10b8088 b7b03fe4
 422 3fb8a473 3f62c136
 423 41f36ecc 73ef28d1
 424 c0fec372 3a3731f3
 425 c1c3df75 97a5f63b
 426 c1799d46 2b078328
 427 c197f3d8 a6cb27b4
 428 41f36ecb 73ef286d
 429 c1fad0bf 072868a3
 430 3d0bd923 41e5f49a
 431 41a955c0 5e5fb784
 432 c0a5ca94 3d11d358
 433 c1d176b5 941bb833
 434 4201fdef 790dc863
 435 c064a8e7 3e803e5f
 436 41f775db 75262d48
 437 c17e2e06 2b2620e2
 438 41c3ea3a 65ce5880
 439 41809b50 53bb7110
 440 c1a88a98 208bc180
 441 4027519f 3fb8fc12
 442 c1e8ca57 0d871727
 443 41afda12 60277798
 444 417f26eb 5383a962
 445 bec5377c c071f21d
 446 c13bb07c 3294237a
 447 c1b0c22b 9e05e493
 448 4168d129 50c4e47c
 449 c17a6a2f 2afbdd54
 450 c1072a3a b7fb1880
 451 c188bbac 28d78064
 452 4188c3f9 55c72154
 453 40c0f30d 42fc7b41
 454 40b4eba0 42866d46
 455 c1cb9b19 156ad891
 456 4180b12c 53c1046b
 457 3f171112 3fc19469
 458 c0b6ecab 3c1b5fd1
 459 410eca65 47060404
 460 41ef3850 72a07d15
 461 bf1129bc c066f537
 462 4149bc1b 4d2af228
 463 41dc5a79 6cf97ceb
 464 40c7b0b4 4335c1ab
 465 c1abe0c7 1e82ae77
 466 41a7b3a9 5df15a42
 467 415dd400 4f826e4a
 468 c1dc607e 106ff8b6
 469 c183968f a941adec
 470 41b94137 62c6b371
 471 41e02bbb 6e170e9b
 472 40af98bc 424d2a44
 473 41d0a95a 69862f71
 474 c0ab1697 3c849ada
 475 408ee1c1 41315187
 476 c1434f96 b1dc61a4
 477 41578d31 4ebdc57b
 478 c1034daa b8ad6ff0
 479 41e0476c 6e1dfb82
 480 c035ff47 bfac5ce3
 481 405c9a9e 4048b1fe
 482 41cbe66f 681cf9f5
 483 c1dbb685 109d7bc0
 484 40ba339f 42b0b56c
 485 c09727dd bd5f9114
 486 41d16cd5 69b6e1f5
 487 3f51cfd3 3f924bce
 488 41b809ea 62776e2e
 489 c0fa5e5d 396258f7
 490 419f6fbf 5baf4fd7
 491 c1996e23 240361df
 492 c1eb30b6 0bfb2a74
 493 c0f266f8 394e6ed8
 494 41d87551 6bc94134
 495 c1877519 a964611e
 496 41b106fa 6083794a
 497 411033af 4721d04e
 498 c1e59470 8dc4f478
 499 41d5ad4d 6b01027d
 500 41098bf0 468623ff
 501 41d4a82b 6aaa2f5f
 502 4180d92b 53cba7d8
 503 c1df7a38 109f8b30
 504 c19e3319 22908e03
 505 41ca330d 679e87a4
 506 c10a6769 b7b20fde
 507 41f7662c 7521e305
 508 c125130b b502afa0
 509 c0bfa15a 3dfba138
 510 c1c4d2eb 976e6dd9
 511 41aa5bcc 5ea4de69

## f32 cosh  [-10, 10]  n=512
   0 c0cfb4ad 43a4c38a
   1 4054824b 415dac0b
   2 40816b69 41e45e79
   3 40970886 42604eae
   4 c0b54c08 43105f54
   5 c007c793 40876c5d
   6 41140994 45a2f3b2
   7 c10b7ba0 453eeffe
   8 bea39799 3f8696ee
   9 bfea5eeb 404cd0f7
  10 410f7d52 45754522
  11 c03c52b8 41182282
  12 c080aa20 41df0c14
  13 4023c85f 40d0069e
  14 4017ce58 40acfd08
  15 c0b43b78 430ba5e3
  16 3fdc9eae 40390ec1
  17 40d21289 43b16944
  18 4111cdfe 458dba4e
  19 411291ab 4594a9aa
  20 c099b1d8 4273c1ed
  21 3f8f07db 3fd89516
  22 beb06dcd 3f87acc6
  23 40e0dfd4 440ce053
  24 be23070f 3f81a028
  25 4113d689 45a0ef13
  26 3fb4fb36 400b5df0
  27 40dfd760 440866b2
  28 bfecd07c 40509171
  29 40547377 415d78d7
  30 40c5e205 43726d1c
  31 c10790e6 45157a00
  32 c04cafbf 41443d3b
  33 c0d2c3c8 43b54aa4
  34 40d93fb9 43de034e
  35 4047f514 41364f3f
  36 404ed1b1 414adddc
  37 c0b0572d 42f75054
  38 c03523ba 410813bb
  39 c0827d33 41ec2032
  40 403f6811 411f9a66
  41 c118171f 45d1ed69
  42 40bd308e 4338c198
  43 403502b5 4107ce16
  44 40cc6655 43949766
  45 3f974ebf 3fe45732
  46 3ef1ba5f 3f8e885f
  47 c074cf53 41b7725c
  48 3f0e1689 3f943a29
  49 40854c21 4200e2e8
  50 c0016b21 4075fc14
  51 40047dc3 4080d68d
  52 bfaf93f8 40064373
  53 40eefbe7 445af140
  54 40c313c9 435e13a6
  55 40f7c449 44900b62
  56 401450bc 40a3f80d
  57 3fbb3707 4011905b
  58 40f9002f 4495b523
  59 410b87a4 453f7f97
  60 c0fafd23 449f4dba
  61 c0f82c05 4491e14d
  62 3f872a05 3fce3f5a
  63 c019cb6a 40b25adf
  64 bd4ef162 3f8029d4
  65 40ed5cbb 44501f72
  66 c0eeb389 4459044c
  67 40411939 4123db91
  68 bf658fd8 3fb70181
  69 408643b0 4204d6bd
  70 c10a09db 452e74a1
  71 411b8378 46020112
  72 3f6e78e6 3fbbab8c
  73 40f261ad 44737797
  74 bf208700 3f9a0023
  75 401b5ba9 40b6b1e8
  76 c089d4b9 42147e83
  77 c1103c0e 45807b0f
  78 410ae648 453819e2
  79 40b3149e 4306b612
  80 408dad0c 4227724c
  81 400b0fec 408e5a8c
  82 40b3538d 4307c005
  83 4118f9a0 45dddcf4
  84 c0a8d069 42c37b51
  85 4085f278 42038767
  86 410cb257 454dfc33
  87 c0977370 426340e5
  88 3e801be2 3f84071b
  89 c118d06a 45dba45e
  90 c0952403 42536d77
  91 4105b6c2 45052335
  92 411d4275 4610fe8c
  93 40e3e0d8 441abdd2
  94 c02d0e58 40f019de
  95 4078c6ea 41c32abe
  96 4040a31d 4122afb5
  97 409ced2a 4286d42b
  98 c1074c74 4512ffe1
  99 c0500047 414ea2ec
 100 4067d301 4195cb4c
 101 c02ba054 40ead832
 102 411f848f 4626f91c
 103 c0bc98ba 43355d14
 104 4015bf51 40a79bc4
 105 c11dd87b 46166749
 106 c1139e70 459ebeab
 107 c064e48a 418f18ef
 108 4068fa85 41988440
 109 40dd992b 43fe55dc
 110 c08db8e6 4227b057
 111 c011855c 409d19f1
 112 c01f8485 40c2c799
 113 405629be 41637601
 114 4097208c 4260f74b
 115 c11b871c 46021eaa
 116 c07414c2 41b55f22
 117 bef981ac 3f8f8074
 118 c0c2a191 435b007d
 119 408a368c 42164704
 120 404a7c31 413da060
 121 410fff1c 457d2a93
 122 3ff9086d 40647f29
 123 408c1b2e 421f6eca
 124 40bfb257 4347cffb
 125 c0f97bd7 4497fc09
 126 3afc9553 3f800010
 127 409def6a 428b257e
 128 406d2ac6 41a2d174
 129 c05179df 4153708c
 130 3e7fb5d0 3f840301
 131 40f4c054 44831735
 132 3ea86a8b 3f86fccb
 133 406c04b6 419feced
 134 c10a7a57 45335019
 135 c0e37d5c 4418dfa8
 136 c1129340 4594b85e
 137 408d1436 42245a32
 138 3e31b006 3f81ee91
 139 c0a43179 42a932e1
 140 c099648e 42717807
 141 41083e45 451bf074
 142 4109ec5b 452d3422
 143 3f182a3e 3f9748fe
 144 405bb251 4177f430
 145 c10fe4ff 457b8eb4
 146 40585fb5 416b6fa6
 147 40fdfeac 44aefe5b
 148 c0702f1e 41aaaaff
 149 c0f4d2af 4483627c
 150 bf726a87 3fbdce8b
 151 c0c4e68b 436b18ed
 152 c0ea233c 443c2c33
 153 c0fd6959 44abd52a
 154 beb4e916 3f8812e9
 155 c117c693 45cdd6eb
 156 40f644f8 448975ac
 157 409fffcd 42946a92
 158 c0e020f7 4409a1c9
 159 bfc2073b 4018bb89
 160 c07fb618 41d97bb8
 161 c0951a8c 42532efa
 162 4087d834 420b8f5c
 163 c0ff8641 44b78fbf
 164 bda4e5d7 3f806a46
 165 c0725191 41b0732e
 166 c042c080 41282036
 167 40ef488e 445d0029
 168 40c36703 4360582c
 169 3ffc9f9b 406abd8f
 170 3fa19a9e 3ff44e87
 171 3f8f77bc 3fd92e1e
 172 bf23be64 3f9b16ab
 173 4087c8e7 420b4cb8
 174 4115e8ae 45b72bee
 175 400abe85 408daa91
 176 c04fb9d2 414dc09b
 177 c11d7625 4612d5ea
 178 c04453be 412c4bda
 179 c05abafa 41743f1e
 180 408c7155 42211e28
 181 c1181a7f 45d219b6
 182 40b3abb1 430937ef
 183 40b630ad 43147565
 184 c11af5c0 45fb2a85
 185 3fb77eb3 400dd33f
 186 bfcf0482 40279ddc
 187 40e3af31 4419ce72
 188 40500c2c 414ec939
 189 c0aa5804 42cd0d89
 190 407ff0f7 41da43ff
 191 c114bd05 45aa3fd7
 192 400fa425 4098a6a4
 193 40bae77c 432c0577
 194 3e314a8e 3f81ec5b
 195 4074eb76 41b7c300
 196 3f42b9ee 3fa6d98e
 197 beb9ec2a 3f88884b
 198 408c93ab 4221cb58
 199 c0ee4847 445631a4
 200 c02498cf 40d2a862
 201 c0be2950 433e73d6
 202 4105b61e 45051de1
 203 c0ec636d 4449e26f
 204 bf656fda 3fb6f12a
 205 403ed186 411e2696
 206 411b300d 45fec443
 207 406e36b4 41a57fdc
 208 40ac82dc 42db6bec
 209 3fdd4d23 4039fc16
 210 c0f1ca20 446f0124
 211 c0c3671d 436058e3
 212 3f5dd64d 3fb32453
 213 c0979f99 42647b4d
 214 c07b6575 41cb5041
 215 c113189e 4599a46c
 216 c0ffc54e 44b8fad1
 217 409fdfbe 4293d62f
 218 c02c1df0 40eca297
 219 c1157848 45b236a9
 220 bf3ec076 3fa5354e
 221 c0ed2b51 444edf08
 222 c05827bb 416aa28f
 223 4050d9a4 4151634a
 224 bfe9e9a1 404c1f05
 225 40bfc49b 43484229
 226 410e74f9 4565f0d8
 227 c11c96b8 460b0a67
 228 c0a7dab4 42bdb4b5
 229 4062eceb 418ac5c8
 230 bf29cc2b 3f9d33f3
 231 3e1b4ada 3f817988
 232 c0706f93 41ab5708
 233 4008e4bf 4089bbfa
 234 40d295c2 43b446a3
 235 c0f6c9f1 448bb589
 236 c09fc0e4 429347ef
 237 bf01f322 3f90d92b
 238 40e6aa47 4428d26d
 239 3f31dfe3 3fa0293b
 240 4079a608 41c5d737
 241 40ae72d8 42e91dc5
 242 402aa3ce 40e74954
 243 bfe0932c 403e8316
 244 4028f1f2 40e14d15
 245 c11be970 460547fd
 246 4033cad3 41054326
 247 c071e853 41af5241
 248 c0da0e2c 43e3add4
 249 40b17cc7 43002b43
 250 bf8d8cba 3fd6934e
 251 3f13c75e 3f95ecf2
 252 c1015b84 44cace8e
 253 c10fab50 45780a23
 254 41164d54 45bbba73
 255 c1081a18 451a916d
 256 c0b75f3e 431a0b50
 257 bfa9522d 4000a6ed
 258 c11e00b0 4617e319
 259 40d7c1e0 43d3e6e2
 260 40d7c2c4 43d3ecc8
 261 40d75a26 43d13c59
 262 4119459f 45e20495
 263 40c8636f 438315cc
 264 c10809d8 4519f4c1
 265 c0f1539a 446b9246
 266 c0f133b8 446aa806
 267 3f7bae4b 3fc3011e
 268 40b4f1d7 430ecaa9
 269 411bbd29 4603d925
 270 3e89d7d3 3f84aabc
 271 40810dc8 41e1c680
 272 40f436f1 4480e915
 273 40574d22 41678853
 274 3f61f77a 3fb52fe1
 275 c02071e1 40c5956d
 276 c01874c3 40aeb961
 277 3fa3513d 3ff71d38
 278 40c5d4c3 437208c0
 279 4063c561 418c9d79
 280 c10a6f4c 4532d481
 281 3cbe1692 3f8008d2
 282 c0d9f0c7 43e2dd10
 283 c118e18a 45dc8ff1
 284 40ca4706 438b0e68
 285 c079a753 41c5db37
 286 3f6176d6 3fb4ef87
 287 40c15674 435253a0
 288 c0d87266 43d8847f
 289 c0087679 4088d5f3
 290 bf880667 3fcf56fe
 291 40a09e80 429751ba
 292 40c684d8 43774af6
 293 c1192d23 45e0abbf
 294 c10d16e3 45531aaa
 295 403c60fe 41184444
 296 3fa2754c 3ff5b36e
 297 c11a37ba 45efc7b0
 298 3f350ab4 3fa15d48
 299 3e11f5c4 3f814d72
 300 400578a6 4082c3ac
 301 4032537c 41024425
 302 bfc78d3c 401edc5e
 303 4116f6c2 45c3a80f
 304 3f11849b 3f953df5
 305 c0a66b72 42b563b1
 306 c0ac6774 42dab052
 307 c0fb80ad 44a1e1d8
 308 3f726cd9 3fbdcfd0
 309 40c40b6b 4364e46b
 310 4022ee88 40cd4fa9
 311 411d47df 46112fa4
 312 4112accb 4595a688
 313 3f08296e 3f928951
 314 40917087 423c56ea
 315 3f5a5100 3fb16f65
 316 c02bae46 40eb0aeb
 317 c0da3927 43e4e06f
 318 c10ac8ca 4536c7c1
 319 c07cbc24 41cf9b81
 320 c0ef5763 445d66b0
 321 4116d1be 45c1e574
 322 40fe0bf8 44af4721
 323 c10f5bad 4573437f
 324 c0ddbe7e 43ff7f31
 325 c10fd713 457ab430
 326 c068da9f 41983869
 327 c11db6ae 46152adb
 328 c07061fd 41ab32b8
 329 3f98d4f0 3fe69bc6
 330 c0c1de85 4355d968
 331 c0860be1 4203eff5
 332 bee86a20 3f8d6a68
 333 411d6b5f 4612732c
 334 c107dbb4 45183b45
 335 bf9ae249 3fe9b6b1
 336 409e309a 428c420c
 337 c09a136e 4276ad9f
 338 c0968245 425ca96e
 339 c0e7b8bc 442e7d17
 340 c067a302 41955b49
 341 40e905e2 4435bb1d
 342 bf9f2b2c 3ff0643e
 343 4072ca80 41b1c17c
 344 41173266 45c686b7
 345 3dc8b261 3f809d78
 346 c11c8969 460a96f0
 347 4085b0d9 42027ae3
 348 bff9ef75 40660c89
 349 c0063130 40843363
 350 c09e4de9 428cc2bb
 351 3d53aab9 3f802bc3
 352 40119be9 409d502c
 353 c1152a49 45aeda23
 354 c0c97557 43878acb
 355 3f9b5f0d 3fea75bb
 356 c09e6da4 428d4e90
 357 bfebfc86 404f49d7
 358 40950d37 4252d714
 359 c0991d6e 426f61b9
 360 40a846e2 42c03a40
 361 c00e52e6 40959c5a
 362 40b85e8f 431eebb5
 363 bf8666a1 3fcd496d
 364 41083087 451b6abe
 365 40d8d2f6 43db15b7
 366 3f061d32 3f91f86f
 367 c02009b6 40c45919
 368 4106fda0 45103293
 369 c0a38721 42a5b78e
 370 c0e786af 442d6d01
 371 c10c6486 454a1bd7
 372 40f3023f 44784951
 373 c036e28e 410bd043
 374 c0083645 408850c0
 375 c0723057 41b017c2
 376 c0bb166b 432d027d
 377 3f466a9d 3fa868f4
 378 c11d17b5 460f7d28
 379 40d80162 43d58d10
 380 40e5e620 4424d3e1
 381 405c3eb5 417a154e
 382 c0b80a85 431d4c7c
 383 3fb1f062 400876a7
 384 4047e8e7 41362cb5
 385 c00648b4 4084628d
 386 c0b103a0 42fc9332
 387 c0c2aec0 435b5aca
 388 3ff34313 405ad60f
 389 402097de 40c6094b
 390 40593d99 416ea395
 391 408c829a 4221752c
 392 3e8050c7 3f840a74
 393 c11ba74a 46032565
 394 c0d191e6 43aea5aa
 395 406c58fc 41a0bfca
 396 bfea433b 404ca6e6
 397 40b11995 42fd40bb
 398 40d9f1e1 43e2e4df
 399 c0d7108e 43cf5d4d
 400 40a15c08 429adc56
 401 3f472b6c 3fa8bb91
 402 40edda83 445357d1
 403 40f2481b 4472b558
 404 bfb1229b 4007b595
 405 409a617a 42790a0f
 406 3fbf145a 401593fe
 407 411d5360 4611982d
 408 c0dde11d 44004a19
 409 bf9d87f0 3fedcecf
 410 411baf0d 46036513
 411 c103aa2f 44ea4444
 412 4053caf7 415b3642
 413 c0b44af8 430be998
 414 c0cd7107 4399822a
 415 bfea906c 404d1c46
 416 c0ab9f65 42d569ba
 417 bfb7d8cb 400e2c78
 418 40c77dc7 437eec35
 419 40fcb356 44a80e96
 420 402cf335 40efb50d
 421 c02917eb 40e1d18f
 422 3edfcf17 3f8c6cd2
 423 411388f7 459dea30
 424 c01a66f0 40b40750
 425 c0ed6bf3 44508284
 426 c097480c 42620d9c
 427 c0b82f53 431e01cf
 428 411388f7 459dea30
 429 c1180264 45d0de1b
 430 3c298351 3f8001c1
 431 40cd4126 43989d27
 432 bfc8f58c 4020781f
 433 c0fde538 44ae7361
 434 411d90e4 4613cc2c
 435 bf8a94e9 3fd2a3b1
 436 4115f9da 45b7f0ee
 437 c09a0c61 4276774e
 438 40ed7900 4450d79f
 439 409be30c 4282850d
 440 c0cc4ae6 43941839
 441 3f4acf8a 3faa5040
 442 c10d15c8 45530c15
 443 40d5275b 43c35807
 444 409aa339 427b0bb7
 445 bdef0cf4 3f80df7a
 446 c0638096 418c06e4
 447 c0d640b0 43ca2b3e
 448 408d19ea 4224777d
 449 c097c43b 42658169
 450 c023d618 40d032b5
 451 c0a5bcb2 42b18fb1
 452 40a5c6c1 42b1c788
 453 3fe9e0c9 404c11a2
 454 3fdb4c27 4037460b
 455 c0f6cb84 448bbc68
 456 409bfd8a 4282f145
 457 3e371c73 3f820d4c
 458 bfddba06 403a90e7
 459 402d145b 40f03038
 460 4110fb57 45869f85
 461 be2ff487 3f81e4f2
 462 407486eb 41b6a378
 463 41058c2a 4503c29e
 464 3ff20c7d 4058dcca
 465 c0d05647 43a80bdc
 466 40cb4661 438f7587
 467 408670f8 42059326
 468 c1058fd0 4503e0ad
 469 c09f8031 42921f5c
 470 40e08d1b 440b75fb
 471 4107dc72 45184255
 472 3fd4d82a 402ed84b
 473 40fcec4e 44a93ad0
